method,feat,seq_id,-xent@16,acc 8/16,acc 1/16
median,bioclim_cand[7],132,-0.8716704,0.77692306,0.16153847
median,bioclim_cand[7],133,-0.712714,0.8513514,0.41216215
median,bioclim_cand[7],134,-0.53795785,0.948553,0.45016077
median,bioclim_cand[7],135,-0.6056124,0.9346847,0.44144145
median,bioclim_cand[7],136,-0.53139985,0.944,0.512
median,bioclim_cand[7],137,-0.33593458,0.9574468,0.7659575
median,bioclim_cand[7],138,-0.7262144,0.9236277,0.3150358
median,bioclim_cand[7],139,-0.9566428,0.666,0.152
median,bioclim_cand[7],140,-0.9369803,0.748,0.136
median,bioclim_cand[7],141,-0.9276971,0.7227414,0.12772585
median,bioclim_cand[7],142,-0.98798734,0.5970874,0.0776699
median,bioclim_cand[7],143,-1.0013595,0.6148148,0.08888889
median,bioclim_cand[7],144,-0.9218785,0.76829267,0.1300813
median,bioclim_cand[7],145,-0.95459557,0.67391306,0.123188406
median,bioclim_cand[7],146,-0.9920015,0.6048387,0.09677419
median,bioclim_cand[7],147,-0.9874471,0.60238093,0.09047619
median,bioclim_cand[7],148,-0.95437676,0.666,0.152
median,bioclim_cand[7],149,-0.9894854,0.604,0.106
median,bioclim_cand[7],150,-0.9616659,0.65700483,0.13043478
permute,bioclim_cand[8],0,-0.6658787,0.86984813,0.38394794
permute,bioclim_cand[8],1,-0.75784767,0.8,0.3531915
permute,bioclim_cand[8],2,-0.68001944,0.92460316,0.4484127
permute,bioclim_cand[8],3,-0.90098506,0.7051282,0.19444445
permute,bioclim_cand[8],4,-0.8517733,0.7711864,0.16101696
permute,bioclim_cand[8],5,-0.8244852,0.795082,0.18852459
permute,bioclim_cand[8],6,-0.876752,0.7909836,0.12704918
permute,bioclim_cand[8],7,-0.8748924,0.7991803,0.18852459
permute,bioclim_cand[8],8,-0.8300964,0.73195875,0.19072165
permute,bioclim_cand[8],9,-0.8477637,0.6944444,0.2
permute,bioclim_cand[8],10,-0.84421283,0.79079497,0.21757323
permute,bioclim_cand[8],11,-0.5463015,0.95053005,0.38515902
permute,bioclim_cand[8],12,-0.9243165,0.73251027,0.16872428
permute,bioclim_cand[8],13,-0.9340038,0.672,0.072
permute,bioclim_cand[8],14,-0.9029761,0.784,0.176
permute,bioclim_cand[8],15,-0.8865612,0.74860334,0.20111732
permute,bioclim_cand[8],16,-0.85519606,0.7181009,0.27596438
permute,bioclim_cand[8],17,-0.7591287,0.91709846,0.24352331
permute,bioclim_cand[8],18,-0.910913,0.79693484,0.1954023
permute,bioclim_cand[8],19,-0.91540766,0.75431037,0.19181034
permute,bioclim_cand[8],20,-0.90494365,0.7791878,0.14720812
permute,bioclim_cand[8],21,-0.9841152,0.696,0.126
permute,bioclim_cand[8],22,-0.9404913,0.74545455,0.10909091
permute,bioclim_cand[8],23,-0.9543464,0.6896552,0.14807302
permute,bioclim_cand[8],24,-0.869113,0.8632479,0.102564104
permute,bioclim_cand[8],25,-0.91365796,0.7620818,0.1598513
permute,bioclim_cand[8],26,-0.9871172,0.73463684,0.11731844
permute,bioclim_cand[8],27,-0.87326,0.8720379,0.14691943
permute,bioclim_cand[8],28,-0.8204073,0.8251748,0.24475524
permute,bioclim_cand[8],29,-0.6383347,0.9346049,0.3760218
permute,bioclim_cand[8],30,-0.78789943,0.836,0.286
permute,bioclim_cand[8],31,-0.80437225,0.94,0.17
permute,bioclim_cand[8],32,-0.8433176,0.8426966,0.20786516
permute,bioclim_cand[8],33,-0.7163278,0.8296703,0.2857143
permute,bioclim_cand[8],34,-0.6301663,0.9370629,0.37412587
permute,bioclim_cand[8],35,-0.8657756,0.8192771,0.19879518
permute,bioclim_cand[8],36,-1.0043339,0.63684213,0.110526316
permute,bioclim_cand[8],37,-0.98903626,0.5323741,0.02877698
permute,bioclim_cand[8],38,-0.9997561,0.5591182,0.078156315
permute,bioclim_cand[8],39,-0.99975145,0.44444445,0.071428575
permute,bioclim_cand[8],40,-0.9992232,0.514,0.06
permute,bioclim_cand[8],41,-1.0001553,0.49285713,0.071428575
permute,bioclim_cand[8],42,-0.9997303,0.48449612,0.0503876
permute,bioclim_cand[8],43,-0.90186447,0.75,0.1736111
permute,bioclim_cand[8],44,-0.88847834,0.75,0.19166666
permute,bioclim_cand[8],45,-0.96007663,0.64835167,0.1456044
permute,bioclim_cand[8],46,-0.9636652,0.72380954,0.07619048
permute,bioclim_cand[8],47,-0.9492299,0.7293233,0.055137843
permute,bioclim_cand[8],48,-1.0094376,0.5837838,0.048648648
permute,bioclim_cand[8],49,-0.96831,0.5906593,0.20054945
permute,bioclim_cand[8],50,-0.9597962,0.63432837,0.17661692
permute,bioclim_cand[8],51,-0.9422636,0.6827586,0.17586207
permute,bioclim_cand[8],52,-0.96149737,0.715,0.0975
permute,bioclim_cand[8],53,-0.98289925,0.57024795,0.10743801
permute,bioclim_cand[8],54,-0.6706281,0.88,0.39
permute,bioclim_cand[8],55,-0.6593199,0.912,0.428
permute,bioclim_cand[8],56,-0.7549459,0.842,0.326
permute,bioclim_cand[8],57,-0.68055624,0.872,0.39
permute,bioclim_cand[8],58,-0.6390862,0.916,0.304
permute,bioclim_cand[8],59,-0.732447,0.88,0.49333334
permute,bioclim_cand[8],60,-0.5800775,0.94779116,0.3172691
permute,bioclim_cand[8],61,-0.62509024,0.95454544,0.31060606
permute,bioclim_cand[8],62,-0.6036407,0.9489051,0.3211679
permute,bioclim_cand[8],63,-0.5931491,0.9503106,0.32919255
permute,bioclim_cand[8],64,-0.7781873,0.74285716,0.34285715
permute,bioclim_cand[8],65,-0.66306096,0.975,0.275
permute,bioclim_cand[8],66,-0.587917,0.886076,0.48734176
permute,bioclim_cand[8],67,-0.6971207,0.96825397,0.31746033
permute,bioclim_cand[8],68,-0.6705792,1.0,0.41129032
permute,bioclim_cand[8],69,-0.80320805,0.832,0.322
permute,bioclim_cand[8],70,-0.7462145,0.90262175,0.5168539
permute,bioclim_cand[8],71,-0.94546217,0.75736964,0.2154195
permute,bioclim_cand[8],72,-0.609343,0.94011974,0.39221558
permute,bioclim_cand[8],73,-0.83436847,0.84131736,0.1736527
permute,bioclim_cand[8],74,-0.5734187,0.98802394,0.26946107
permute,bioclim_cand[8],75,-0.9990258,0.47565544,0.07116105
permute,bioclim_cand[8],76,-0.9976446,0.4959514,0.06680162
permute,bioclim_cand[8],77,-0.9990109,0.4945055,0.04945055
permute,bioclim_cand[8],78,-0.9969167,0.4379562,0.0729927
permute,bioclim_cand[8],79,-1.0027378,0.5117845,0.09427609
permute,bioclim_cand[8],80,-0.9975411,0.50970876,0.033980582
permute,bioclim_cand[8],81,-0.9989277,0.476,0.072
permute,bioclim_cand[8],82,-0.99802977,0.528,0.054
permute,bioclim_cand[8],83,-0.98332465,0.6165803,0.098445594
permute,bioclim_cand[8],84,-0.7672238,0.8815789,0.25
permute,bioclim_cand[8],85,-0.96096104,0.7083333,0.1875
permute,bioclim_cand[8],86,-0.6429516,0.921875,0.515625
permute,bioclim_cand[8],87,-1.0586172,0.5507246,0.18115942
permute,bioclim_cand[8],88,-1.0412449,0.63372093,0.15697674
permute,bioclim_cand[8],89,-0.81670016,0.8787879,0.31060606
permute,bioclim_cand[8],90,-1.2028229,0.6504065,0.07317073
permute,bioclim_cand[8],91,-0.662277,0.82564104,0.33846155
permute,bioclim_cand[8],92,-0.9260581,0.70914125,0.17728531
permute,bioclim_cand[8],93,-0.93187225,0.75159234,0.21019109
permute,bioclim_cand[8],94,-0.99165577,0.5885714,0.068571426
permute,bioclim_cand[8],95,-0.9693652,0.63414633,0.10243902
permute,bioclim_cand[8],96,-1.0016906,0.6,0.062068965
permute,bioclim_cand[8],97,-0.99547166,0.6,0.083333336
permute,bioclim_cand[8],98,-0.97410053,0.6514286,0.16571428
permute,bioclim_cand[8],99,-1.0027269,0.5085995,0.1056511
permute,bioclim_cand[8],100,-1.014115,0.53409094,0.06818182
permute,bioclim_cand[8],101,-1.0056372,0.5683453,0.107913665
permute,bioclim_cand[8],102,-0.6617027,0.9153846,0.41923076
permute,bioclim_cand[8],103,-0.64786243,0.83913046,0.42608696
permute,bioclim_cand[8],104,-0.6599632,0.943662,0.37323943
permute,bioclim_cand[8],105,-0.7030958,0.8097561,0.35609755
permute,bioclim_cand[8],106,-0.73355937,0.8712121,0.33333334
permute,bioclim_cand[8],107,-0.6006855,0.77310926,0.49579832
permute,bioclim_cand[8],108,-0.6584991,0.8833819,0.3760933
permute,bioclim_cand[8],109,-0.6378932,0.83524024,0.44622424
permute,bioclim_cand[8],110,-0.80787766,0.8358209,0.31343284
permute,bioclim_cand[8],111,-0.63947207,0.82312924,0.4217687
permute,bioclim_cand[8],112,-0.6808968,0.8637993,0.37275985
permute,bioclim_cand[8],113,-0.8134201,0.87,0.28
permute,bioclim_cand[8],114,-0.800267,0.854,0.226
permute,bioclim_cand[8],115,-0.81574917,0.85106385,0.2606383
permute,bioclim_cand[8],116,-0.9063445,0.7379679,0.22459893
permute,bioclim_cand[8],117,-0.88037866,0.7403101,0.18604651
permute,bioclim_cand[8],118,-0.905495,0.74,0.21666667
permute,bioclim_cand[8],119,-0.88970685,0.7652439,0.19817074
permute,bioclim_cand[8],120,-0.9382054,0.7058824,0.16862746
permute,bioclim_cand[8],121,-0.95500576,0.6826923,0.115384616
permute,bioclim_cand[8],122,-0.8082483,0.8424242,0.3090909
permute,bioclim_cand[8],123,-0.8987351,0.789916,0.15126051
permute,bioclim_cand[8],124,-0.9355842,0.75206614,0.11570248
permute,bioclim_cand[8],125,-0.9705597,0.61612904,0.14193548
permute,bioclim_cand[8],126,-0.9639825,0.6504065,0.11382114
permute,bioclim_cand[8],127,-0.82486,0.87058824,0.25882354
permute,bioclim_cand[8],128,-0.6636403,0.9126984,0.3015873
permute,bioclim_cand[8],129,-0.7865858,0.84682083,0.28901735
permute,bioclim_cand[8],130,-0.93463284,0.72469634,0.13765182
permute,bioclim_cand[8],131,-0.80553347,0.784,0.246
permute,bioclim_cand[8],132,-0.87215793,0.77692306,0.16153847
permute,bioclim_cand[8],133,-0.7122332,0.8513514,0.41216215
permute,bioclim_cand[8],134,-0.5387058,0.9517685,0.4630225
permute,bioclim_cand[8],135,-0.60239923,0.9369369,0.44594595
permute,bioclim_cand[8],136,-0.53255063,0.944,0.51
permute,bioclim_cand[8],137,-0.33360875,0.9574468,0.7659575
permute,bioclim_cand[8],138,-0.72663623,0.9164678,0.29594272
permute,bioclim_cand[8],139,-0.95657974,0.674,0.15
permute,bioclim_cand[8],140,-0.9368817,0.75,0.134
permute,bioclim_cand[8],141,-0.92755896,0.72897196,0.12772585
permute,bioclim_cand[8],142,-0.9875953,0.61165047,0.0776699
permute,bioclim_cand[8],143,-1.0002692,0.62222224,0.096296296
permute,bioclim_cand[8],144,-0.9218497,0.7723577,0.1300813
permute,bioclim_cand[8],145,-0.9549152,0.67391306,0.13043478
permute,bioclim_cand[8],146,-0.9927084,0.6048387,0.09677419
permute,bioclim_cand[8],147,-0.98745716,0.59761906,0.09047619
permute,bioclim_cand[8],148,-0.95432836,0.658,0.154
permute,bioclim_cand[8],149,-0.98952883,0.604,0.104
permute,bioclim_cand[8],150,-0.96180004,0.6594203,0.12801932
median,bioclim_cand[8],0,-0.6657781,0.8741866,0.38611713
median,bioclim_cand[8],1,-0.7581407,0.80851066,0.3531915
median,bioclim_cand[8],2,-0.6803251,0.9206349,0.45238096
median,bioclim_cand[8],3,-0.901918,0.724359,0.19017094
median,bioclim_cand[8],4,-0.8517327,0.779661,0.16525424
median,bioclim_cand[8],5,-0.8246017,0.795082,0.18442623
median,bioclim_cand[8],6,-0.87599635,0.795082,0.13934426
median,bioclim_cand[8],7,-0.87447274,0.8196721,0.20081967
median,bioclim_cand[8],8,-0.8301241,0.7113402,0.19072165
median,bioclim_cand[8],9,-0.84742457,0.68333334,0.2
median,bioclim_cand[8],10,-0.8445072,0.7949791,0.22175732
median,bioclim_cand[8],11,-0.5463037,0.94699645,0.37102473
median,bioclim_cand[8],12,-0.9242715,0.7407407,0.17283951
median,bioclim_cand[8],13,-0.93368626,0.668,0.068
median,bioclim_cand[8],14,-0.9008924,0.8,0.184
median,bioclim_cand[8],15,-0.8841658,0.75977653,0.23463687
median,bioclim_cand[8],16,-0.8545789,0.7181009,0.2908012
median,bioclim_cand[8],17,-0.75871205,0.93782383,0.24870466
median,bioclim_cand[8],18,-0.90938735,0.79693484,0.20689656
median,bioclim_cand[8],19,-0.915928,0.7586207,0.1961207
median,bioclim_cand[8],20,-0.9055859,0.7741117,0.14467005
median,bioclim_cand[8],21,-0.9844938,0.698,0.124
median,bioclim_cand[8],22,-0.93637854,0.72727275,0.10909091
median,bioclim_cand[8],23,-0.9551477,0.6855984,0.14604463
median,bioclim_cand[8],24,-0.8689792,0.86752135,0.0982906
median,bioclim_cand[8],25,-0.9131271,0.7583643,0.15241636
median,bioclim_cand[8],26,-0.98617065,0.7290503,0.11731844
median,bioclim_cand[8],27,-0.873558,0.86255926,0.13270143
median,bioclim_cand[8],28,-0.81959397,0.8251748,0.24475524
median,bioclim_cand[8],29,-0.6405267,0.9264305,0.35149863
median,bioclim_cand[8],30,-0.78730345,0.836,0.29
median,bioclim_cand[8],31,-0.8004252,0.94,0.16
median,bioclim_cand[8],32,-0.84195375,0.83146065,0.2247191
median,bioclim_cand[8],33,-0.71511286,0.83516484,0.2802198
median,bioclim_cand[8],34,-0.6296822,0.9300699,0.3846154
median,bioclim_cand[8],35,-0.86594546,0.82530123,0.19879518
median,bioclim_cand[8],36,-1.0041978,0.6421053,0.110526316
median,bioclim_cand[8],37,-0.9890994,0.5323741,0.02877698
median,bioclim_cand[8],38,-0.99984705,0.5591182,0.0741483
median,bioclim_cand[8],39,-0.9997478,0.44444445,0.071428575
median,bioclim_cand[8],40,-0.9992328,0.51,0.06
median,bioclim_cand[8],41,-1.0001538,0.49285713,0.071428575
median,bioclim_cand[8],42,-0.9997292,0.50775194,0.0503876
median,bioclim_cand[8],43,-0.90204644,0.7569444,0.1736111
median,bioclim_cand[8],44,-0.88849956,0.75,0.19166666
median,bioclim_cand[8],45,-0.96005434,0.6510989,0.1456044
median,bioclim_cand[8],46,-0.96357465,0.7285714,0.07619048
median,bioclim_cand[8],47,-0.9491875,0.7268171,0.05263158
median,bioclim_cand[8],48,-1.009458,0.5837838,0.048648648
median,bioclim_cand[8],49,-0.9683745,0.5879121,0.20054945
median,bioclim_cand[8],50,-0.95980537,0.63432837,0.17661692
median,bioclim_cand[8],51,-0.942401,0.6862069,0.17586207
median,bioclim_cand[8],52,-0.96152043,0.715,0.1025
median,bioclim_cand[8],53,-0.983228,0.56198347,0.10743801
median,bioclim_cand[8],54,-0.66955227,0.878,0.386
median,bioclim_cand[8],55,-0.6581143,0.906,0.426
median,bioclim_cand[8],56,-0.75391936,0.838,0.326
median,bioclim_cand[8],57,-0.67959887,0.868,0.386
median,bioclim_cand[8],58,-0.63872945,0.914,0.312
median,bioclim_cand[8],59,-0.7322844,0.88,0.53333336
median,bioclim_cand[8],60,-0.58185786,0.9518072,0.31325302
median,bioclim_cand[8],61,-0.62501794,0.95454544,0.29545453
median,bioclim_cand[8],62,-0.60432553,0.95620435,0.2919708
median,bioclim_cand[8],63,-0.5911252,0.9503106,0.33540374
median,bioclim_cand[8],64,-0.7782031,0.74285716,0.34285715
median,bioclim_cand[8],65,-0.662654,0.975,0.25714287
median,bioclim_cand[8],66,-0.59056336,0.8924051,0.48101267
median,bioclim_cand[8],67,-0.69789016,0.96825397,0.32539684
median,bioclim_cand[8],68,-0.6690997,1.0,0.43548387
median,bioclim_cand[8],69,-0.8030368,0.832,0.322
median,bioclim_cand[8],70,-0.74629366,0.90262175,0.52059925
median,bioclim_cand[8],71,-0.9452988,0.75736964,0.21315193
median,bioclim_cand[8],72,-0.60811764,0.94311374,0.41616768
median,bioclim_cand[8],73,-0.8334397,0.84431136,0.17664671
median,bioclim_cand[8],74,-0.5747902,0.98802394,0.24550898
median,bioclim_cand[8],75,-0.9990978,0.47191012,0.06741573
median,bioclim_cand[8],76,-0.9974109,0.5020243,0.06882591
median,bioclim_cand[8],77,-0.99864876,0.4945055,0.04945055
median,bioclim_cand[8],78,-0.99691707,0.42335767,0.08029197
median,bioclim_cand[8],79,-1.0029106,0.5084175,0.09427609
median,bioclim_cand[8],80,-0.9975388,0.5339806,0.048543688
median,bioclim_cand[8],81,-0.9989254,0.476,0.072
median,bioclim_cand[8],82,-0.99808574,0.524,0.054
median,bioclim_cand[8],83,-0.9833325,0.61139894,0.0880829
median,bioclim_cand[8],84,-0.76737005,0.8815789,0.25
median,bioclim_cand[8],85,-0.9606674,0.7083333,0.1875
median,bioclim_cand[8],86,-0.64238584,0.921875,0.515625
median,bioclim_cand[8],87,-1.0596005,0.5507246,0.18115942
median,bioclim_cand[8],88,-1.0420425,0.61627907,0.15697674
median,bioclim_cand[8],89,-0.81646705,0.8787879,0.3030303
median,bioclim_cand[8],90,-1.205144,0.6585366,0.07317073
median,bioclim_cand[8],91,-0.66170686,0.82564104,0.34358975
median,bioclim_cand[8],92,-0.9252887,0.70914125,0.17728531
median,bioclim_cand[8],93,-0.9313153,0.7643312,0.21019109
median,bioclim_cand[8],94,-0.99199814,0.56,0.074285716
median,bioclim_cand[8],95,-0.9690046,0.6536585,0.10243902
median,bioclim_cand[8],96,-1.0013322,0.6,0.062068965
median,bioclim_cand[8],97,-0.99541146,0.6166667,0.083333336
median,bioclim_cand[8],98,-0.9741467,0.6685714,0.16
median,bioclim_cand[8],99,-1.0027248,0.5061425,0.1056511
median,bioclim_cand[8],100,-1.0140612,0.53409094,0.06818182
median,bioclim_cand[8],101,-1.005649,0.5683453,0.107913665
median,bioclim_cand[8],102,-0.6617836,0.9115385,0.41538462
median,bioclim_cand[8],103,-0.64795977,0.84347826,0.41304347
median,bioclim_cand[8],104,-0.6595806,0.9366197,0.34507042
median,bioclim_cand[8],105,-0.70300627,0.81463414,0.3512195
median,bioclim_cand[8],106,-0.7320302,0.8787879,0.3409091
median,bioclim_cand[8],107,-0.6004809,0.77310926,0.5042017
median,bioclim_cand[8],108,-0.65847415,0.88921285,0.37900874
median,bioclim_cand[8],109,-0.6377799,0.83524024,0.44851258
median,bioclim_cand[8],110,-0.80653745,0.82835823,0.31343284
median,bioclim_cand[8],111,-0.6395115,0.82312924,0.42857143
median,bioclim_cand[8],112,-0.6807772,0.8637993,0.3691756
median,bioclim_cand[8],113,-0.813551,0.87,0.28
median,bioclim_cand[8],114,-0.8001843,0.854,0.224
median,bioclim_cand[8],115,-0.8158241,0.85106385,0.26595744
median,bioclim_cand[8],116,-0.9064809,0.7326203,0.22459893
median,bioclim_cand[8],117,-0.8807587,0.7364341,0.18604651
median,bioclim_cand[8],118,-0.90515685,0.74666667,0.21666667
median,bioclim_cand[8],119,-0.88969886,0.7621951,0.18902439
median,bioclim_cand[8],120,-0.9381678,0.7019608,0.16862746
median,bioclim_cand[8],121,-0.95517284,0.6858974,0.10897436
median,bioclim_cand[8],122,-0.808307,0.830303,0.3090909
median,bioclim_cand[8],123,-0.8992818,0.7815126,0.15126051
median,bioclim_cand[8],124,-0.9352973,0.75206614,0.11570248
median,bioclim_cand[8],125,-0.9715871,0.61290324,0.13870968
median,bioclim_cand[8],126,-0.9625774,0.6585366,0.11382114
median,bioclim_cand[8],127,-0.8246176,0.87058824,0.2647059
median,bioclim_cand[8],128,-0.66282135,0.9126984,0.26984128
median,bioclim_cand[8],129,-0.7863459,0.8410405,0.27745664
median,bioclim_cand[8],130,-0.9343809,0.72469634,0.12955466
median,bioclim_cand[8],131,-0.80517966,0.78,0.248
median,bioclim_cand[8],132,-0.8714867,0.77692306,0.16153847
median,bioclim_cand[8],133,-0.7123648,0.8513514,0.41216215
median,bioclim_cand[8],134,-0.53942573,0.9517685,0.45980707
median,bioclim_cand[8],135,-0.6044741,0.9324324,0.4436937
median,bioclim_cand[8],136,-0.5320722,0.946,0.512
median,bioclim_cand[8],137,-0.33410344,0.9574468,0.7659575
median,bioclim_cand[8],138,-0.7253999,0.9236277,0.3150358
median,bioclim_cand[8],139,-0.9564724,0.668,0.154
median,bioclim_cand[8],140,-0.93690336,0.748,0.136
median,bioclim_cand[8],141,-0.9276815,0.7227414,0.12772585
median,bioclim_cand[8],142,-0.98750895,0.61650485,0.0776699
median,bioclim_cand[8],143,-1.0002033,0.6148148,0.096296296
median,bioclim_cand[8],144,-0.9218445,0.7723577,0.1300813
median,bioclim_cand[8],145,-0.9549261,0.67391306,0.13043478
median,bioclim_cand[8],146,-0.9927211,0.6048387,0.09677419
median,bioclim_cand[8],147,-0.9874588,0.6,0.09047619
median,bioclim_cand[8],148,-0.9543295,0.666,0.154
median,bioclim_cand[8],149,-0.9895542,0.604,0.104
median,bioclim_cand[8],150,-0.9617931,0.65700483,0.12801932
permute,bioclim_cand[9],0,-0.66587424,0.8741866,0.38394794
permute,bioclim_cand[9],1,-0.74367976,0.8255319,0.36595744
permute,bioclim_cand[9],2,-0.68163764,0.92460316,0.42063493
permute,bioclim_cand[9],3,-0.89811814,0.72863245,0.19444445
permute,bioclim_cand[9],4,-0.854715,0.779661,0.16949153
permute,bioclim_cand[9],5,-0.82506526,0.78688526,0.18852459
permute,bioclim_cand[9],6,-0.87800765,0.77868855,0.12704918
permute,bioclim_cand[9],7,-0.8773127,0.7909836,0.19262294
permute,bioclim_cand[9],8,-0.82850474,0.72164947,0.20618556
permute,bioclim_cand[9],9,-0.84681857,0.6888889,0.2
permute,bioclim_cand[9],10,-0.844956,0.7866109,0.21757323
permute,bioclim_cand[9],11,-0.5462912,0.95053005,0.36042404
permute,bioclim_cand[9],12,-0.9236396,0.73251027,0.16049382
permute,bioclim_cand[9],13,-0.9341339,0.668,0.076
permute,bioclim_cand[9],14,-0.8963216,0.8,0.2
permute,bioclim_cand[9],15,-0.88570887,0.75977653,0.22905028
permute,bioclim_cand[9],16,-0.8547757,0.7181009,0.2908012
permute,bioclim_cand[9],17,-0.7687633,0.9015544,0.22279793
permute,bioclim_cand[9],18,-0.9116038,0.79693484,0.19923371
permute,bioclim_cand[9],19,-0.9134739,0.76508623,0.1961207
permute,bioclim_cand[9],20,-0.90057325,0.7741117,0.15228426
permute,bioclim_cand[9],21,-1.004898,0.686,0.12
permute,bioclim_cand[9],22,-0.92200476,0.7818182,0.18181819
permute,bioclim_cand[9],23,-0.95812035,0.68356997,0.13995942
permute,bioclim_cand[9],24,-0.8681777,0.86752135,0.115384616
permute,bioclim_cand[9],25,-0.9216626,0.75092936,0.133829
permute,bioclim_cand[9],26,-0.97371113,0.75139666,0.10055866
permute,bioclim_cand[9],27,-0.87503344,0.8578199,0.12796208
permute,bioclim_cand[9],28,-0.81990236,0.8251748,0.23776224
permute,bioclim_cand[9],29,-0.646419,0.9237057,0.35422343
permute,bioclim_cand[9],30,-0.79744947,0.834,0.28
permute,bioclim_cand[9],31,-0.79849625,0.94,0.14
permute,bioclim_cand[9],32,-0.84166145,0.83707863,0.20786516
permute,bioclim_cand[9],33,-0.7124236,0.84615386,0.26923078
permute,bioclim_cand[9],34,-0.6288247,0.93356645,0.36363637
